state,date,monthly_emissions,co2_per_capita,prcp,snow,tavg,monthly_gdp_rel_2017,gdp_per_capita,monthly_energy_prod,eprod_per_capita,monthly_energy_use,eflow_per_capita,monthly_energy_flow,euse_per_capita,monthly_num_plants,monthly_renew_pct,monthly_fossil_pct,republican_vote_pct,monthly_pop_density,avg_facility_age
VT,1991-06-01,4849.29391919515,,,,,,,,,,,,,,,,,,
VT,1991-07-01,6031.995090535346,,,,,,,,,,,,,,,,,,
VT,1991-08-01,5999.777480114306,,,,,,,,,,,,,,,,,,
VT,1991-09-01,4433.353372624348,,,,,,,,,,,,,,,,,,
VT,1991-10-01,4803.942849194713,,,,,,,,,,,,,,,,,,
VT,1991-11-01,4706.039694218932,,,,,,,,,,,,,,,,,,
VT,1991-12-01,6238.827941302985,,,,,,,,,,,,,,,,,,
VT,1992-01-01,5052.413716984032,,,,,,,,,,,,,,,,,,
VT,1992-02-01,4479.952455482012,,,,,,,,,,,,,,,,,,
VT,1992-03-01,4158.785059463069,,,,,,,,,,,,,,,,,,
VT,1992-04-01,2115.4509608798194,,,,,,,,,,,,,,,,,,
VT,1992-05-01,3169.222547465208,,,,,,,,,,,,,,,,,,
VT,1992-06-01,3462.007110170024,,,,,,,,,,,,,,,,,,
VT,1992-07-01,4306.36093417287,,,,,,,,,,,,,,,,,,
VT,1992-08-01,4283.360143086806,,,,,,,,,,,,,,,,,,
VT,1992-09-01,3165.058904177362,,,,,,,,,,,,,,,,,,
VT,1992-10-01,3429.630081800213,,,,,,,,,,,,,,,,,,
VT,1992-11-01,3359.7350776445387,,,,,,,,,,,,,,,,,,
VT,1992-12-01,4454.023008674048,,,,,,,,,,,,,,,,8.67,,
VT,1993-01-01,2385.8743884058767,,,,,,,,,,,,,,,,,,
VT,1993-02-01,2115.5440594423376,,,,,,,,,,,,,,,,,,
VT,1993-03-01,1963.8808925926487,,,,,,,,,,,,,,,,,,
VT,1993-04-01,998.9681269618231,,,,,,,,,,,,,,,,,,
VT,1993-05-01,1496.5850642313037,,,,,,,,,,,,,,,,,,
VT,1993-06-01,1634.845157051854,,,,,,,,,,,,,,,,,,
VT,1993-07-01,2033.569860982769,,,,,,,,,,,,,,,,,,
VT,1993-08-01,2022.7083200561333,,,,,,,,,,,,,,,,,,
VT,1993-09-01,1494.6188891634272,,,,,,,,,,,,,,,,,,
VT,1993-10-01,1619.5559255899589,,,,,,,,,,,,,,,,,,
VT,1993-11-01,1586.5497804811432,,,,,,,,,,,,,,,,,,
VT,1993-12-01,2103.2995350407245,,,,,,,,,,,,,,,,,,
VT,1994-01-01,2076.409044309421,,,,,,,,,,,,,,,,,,
VT,1994-02-01,1841.1425345808525,,,,,,,,,,,,,,,,,,
VT,1994-03-01,1709.1511888228254,,,,,,,,,,,,,,,,,,
VT,1994-04-01,869.3946604566613,,,,,,,,,,,,,,,,,,
VT,1994-05-01,1302.4670443881027,,,,,,,,,,,,,,,,,,
VT,1994-06-01,1422.793792767956,,,,,,,,,,,,,,,,,,
VT,1994-07-01,1769.8009887272208,,,,,,,,,,,,,,,,,,
VT,1994-08-01,1760.3482690346843,,,,,,,,,,,,,,,,,,
VT,1994-09-01,1300.7558965952962,,,,,,,,,,,,,,,,,,
VT,1994-10-01,1409.4876863600532,,,,,,,,,,,,,,,,,,
VT,1994-11-01,1380.76267948007,,,,,,,,,,,,,,,,,,
VT,1994-12-01,1830.4862144768567,,,,,,,,,,,,,,,,6.29,,
VT,1995-01-01,2660.2010157454224,,,,,,,,,,,,,,,,,,
VT,1995-02-01,2358.788242637912,,,,,,,,,,,,,,,,,,
VT,1995-03-01,2189.686921769852,,,,,,,,,,,,,,,,,,
VT,1995-04-01,1113.828975638875,,,,,,,,,,,,,,,,,,
VT,1995-05-01,1668.6616560218808,,,,,,,,,,,,,,,,,,
VT,1995-06-01,1822.8188242054205,,,,,,,,,,,,,,,,,,
VT,1995-07-01,2267.3886924072885,,,,,,,,,,,,,,,,,,
VT,1995-08-01,2255.278297012625,,,,,,,,,,,,,,,,,,
VT,1995-09-01,1666.4694111417164,,,,,,,,,,,,,,,,,,
VT,1995-10-01,1805.7716446629647,,,,,,,,,,,,,,,,,,
VT,1995-11-01,1768.9704697264349,,,,,,,,,,,,,,,,,,
VT,1995-12-01,2345.1358490296075,,,,,,,,,,,,,,,,,,
VT,1996-01-01,910.159483086414,,,,,,,,,,,,,,,,,,
VT,1996-02-01,807.0343086565778,,,,,,,,,,,,,,,,,,
VT,1996-03-01,749.1780903183648,,,,,,,,,,,,,,,,,,
VT,1996-04-01,381.0847370983652,,,,,,,,,,,,,,,,,,
VT,1996-05-01,570.9148373757093,,,,,,,,,,,,,,,,,,
VT,1996-06-01,623.6580728220276,,,,,,,,,,,,,,,,,,
VT,1996-07-01,775.7629246897822,,,,,,,,,,,,,,,,,,
VT,1996-08-01,771.6194817141804,,,,,,,,,,,,,,,,,,
VT,1996-09-01,570.1647841071333,,,,,,,,,,,,,,,,,,
VT,1996-10-01,617.8255616589212,,,,,,,,,,,,,,,,,,
VT,1996-11-01,605.2344310793325,,,,,,,,,,,,,,,,,,
VT,1996-12-01,802.3632873931922,,,,,,,,,,,,,,,,,,
VT,1997-01-01,27015.25,,,,,,,,,,,,,,,,,,
VT,1997-02-01,16709.325,,,,,,,,,,,,,,,,,,
VT,1997-03-01,4209.875,,,,,,,,,,,,,,,,,,
VT,1997-04-01,20493.15,,,,,,,,,,,,,,,,,,
VT,1997-05-01,12745.65,,,,,,,,,,,,,,,,,,
VT,1997-06-01,31214.525,,,,,,,,,,,,,,,,,,
VT,1997-07-01,18280.95,,,,,,,,,,,,,,,,,,
VT,1997-08-01,17361.9,,,,,,,,,,,,,,,,,,
VT,1997-09-01,13345.925,,,,,,,,,,,,,,,,,,
VT,1997-10-01,33956.225,,,,,,,,,,,,,,,,,,
VT,1997-11-01,27824.6,,,,,,,,,,,,,,,,,,
VT,1997-12-01,22325.5,,,,,,,,,,,,,,,,,,
VT,1998-01-01,41187.775,,,,,,,,,,,,,,,,,,
VT,1998-02-01,18271.275,,,,,,,,,,,,,,,,,,
VT,1998-03-01,12317.225,,,,,,,,,,,,,,,,,,
VT,1998-04-01,27863.25,,,,,,,,,,,,,,,,,,
VT,1998-05-01,27947.8,,,,,,,,,,,,,,,,,,
VT,1998-06-01,17279.675,,,,,,,,,,,,,,,,,,
VT,1998-07-01,20083.075,,,,,,,,,,,,,,,,,,
VT,1998-08-01,13838.325,,,,,,,,,,,,,,,,,,
VT,1998-09-01,24299.925,,,,,,,,,,,,,,,,,,
VT,1998-10-01,16468.275,,,,,,,,,,,,,,,,,,
VT,1998-11-01,3049.775,,,,,,,,,,,,,,,,,,
VT,1998-12-01,24177.45,,,,,,,,,,,,,,,,3.21,,
VT,1999-01-01,31246.975,,,,,,,,,,,,,,,,,,
VT,1999-02-01,16016.45,,,,,,,,,,,,,,,,,,
VT,1999-03-01,11455.025,,,,,,,,,,,,,,,,,,
VT,1999-04-01,36106.575,,,,,,,,,,,,,,,,,,
VT,1999-05-01,49133.45,,,,,,,,,,,,,,,,,,
VT,1999-06-01,40299.575,,,,,,,,,,,,,,,,,,
VT,1999-07-01,36660.4,,,,,,,,,,,,,,,,,,
VT,1999-08-01,29563.5,,,,,,,,,,,,,,,,,,
VT,1999-09-01,23463.025,,,,,,,,,,,,,,,,,,
VT,1999-10-01,5739.625,,,,,,,,,,,,,,,,,,
VT,1999-11-01,15700.175,,,,,,,,,,,,,,,,,,
VT,1999-12-01,24590.875,,,,,,,,,,,,,,,,,,
VT,2000-01-01,38655.8,,,,,,,,,,,,,,,,,,
VT,2000-02-01,22573.625,,,,,,,,,,,,,,,,,,
VT,2000-03-01,26775.225,,,,,,,,,,,,,,,,,,
VT,2000-04-01,38105.975,,,,,,,,,,,,,,,,,,
VT,2000-05-01,41952.1,,,,,,,,,,,,,,,,,,
VT,2000-06-01,32582.225,,,,,,,,,,,,,,,,,,
VT,2000-07-01,33060.8,,,,,,,,,,,,,,,,,,
VT,2000-08-01,31612.65,,,,,,,,,,,,,,,,,,
VT,2000-09-01,30944.625,,,,,,,,,,,,,,,,,,
VT,2000-10-01,31111.25,,,,,,,,,,,,,,,,,,
VT,2000-11-01,35503.375,,,,,,,,,,,,,,,,,,
VT,2000-12-01,41933.1,,,,,,,,,,,,,,,,8.19,,
VT,2001-01-01,42054.7,,,,,,,,,,,,,,,,,,
VT,2001-02-01,28395.95,,,,,,,,,,,,,,,,,,
VT,2001-03-01,24249.325,,,,,,,,,,,,,,,,,,
VT,2001-04-01,15935.925,,,,,,,,,,,,,,,,,,
VT,2001-05-01,25234.55,,,,,,,,,,,,,,,,,,
VT,2001-06-01,18983.25,,,,,,,,,,,,,,,,,,
VT,2001-07-01,17552.45,,,,,,,,,,,,,,,,,,
VT,2001-08-01,36850.4,,,,,,,,,,,,,,,,,,
VT,2001-09-01,30117.3,,,,,,,,,,,,,,,,,,
VT,2001-10-01,18035.775,,,,,,,,,,,,,,,,,,
VT,2001-11-01,22034.9,,,,,,,,,,,,,,,,,,
VT,2001-12-01,15676.475,,,,,,,,,,,,,,,,,,
VT,2002-01-01,7474.725,,,,,,,,,,,,,,,,,,
VT,2002-02-01,22948.7,,,,,,,,,,,,,,,,,,
VT,2002-03-01,35539.225,,,,,,,,,,,,,,,,,,
VT,2002-04-01,1028.475,,,,,,,,,,,,,,,,,,
VT,2002-05-01,26328.4,,,,,,,,,,,,,,,,,,
VT,2002-06-01,11804.4,,,,,,,,,,,,,,,,,,
VT,2002-07-01,24471.125,,,,,,,,,,,,,,,,,,
VT,2002-08-01,37482.25,,,,,,,,,,,,,,,,,,
VT,2002-09-01,35167.325,,,,,,,,,,,,,,,,,,
VT,2002-10-01,33503.075,,,,,,,,,,,,,,,,,,
VT,2002-11-01,21417.35,,,,,,,,,,,,,,,,,,
VT,2002-12-01,37293.95,,,,,,,,,,,,,,,,,,
VT,2003-01-01,47404.475,,,,,,,,,,,,,,,,,,
VT,2003-02-01,34851.95,,,,,,,,,,,,,,,,,,
VT,2003-03-01,32885.65,,,,,,,,,,,,,,,,,,
VT,2003-04-01,10313.475,,,,,,,,,,,,,,,,,,
VT,2003-05-01,38922.1,,,,,,,,,,,,,,,,,,
VT,2003-06-01,29561.75,,,,,,,,,,,,,,,,,,
VT,2003-07-01,43274.95,,,,,,,,,,,,,,,,,,
VT,2003-08-01,33724.225,,,,,,,,,,,,,,,,,,
VT,2003-09-01,21773.65,,,,,,,,,,,,,,,,,,
VT,2003-10-01,23158.825,,,,,,,,,,,,,,,,,,
VT,2003-11-01,20838.0,,,,,,,,,,,,,,,,,,
VT,2003-12-01,35006.45,,,,,,,,,,,,,,,,,,
VT,2004-01-01,46713.3,,,,,,,,,,,,,,,,,,
VT,2004-02-01,31086.75,,,,,,,,,,,,,,,,,,
VT,2004-03-01,27290.45,,,,,,,,,,,,,,,,,,
VT,2004-04-01,13872.825,,,,,,,,,,,,,,,,,,
VT,2004-05-01,45461.0,,,,,,,,,,,,,,,,,,
VT,2004-06-01,17808.1,,,,,,,,,,,,,,,,,,
VT,2004-07-01,30530.325,,,,,,,,,,,,,,,,,,
VT,2004-08-01,34320.575,,,,,,,,,,,,,,,,,,
VT,2004-09-01,26723.775,,,,,,,,,,,,,,,,,,
VT,2004-10-01,33445.725,,,,,,,,,,,,,,,,,,
VT,2004-11-01,22359.975,,,,,,,,,,,,,,,,,,
VT,2004-12-01,34931.7,,,,,,,,,,,,,,,,3.51,,
VT,2005-01-01,32256.375,,,,,,,,,,,,,,,,,,
VT,2005-02-01,34023.8,,,,,,,,,,,,,,,,,,
VT,2005-03-01,44480.7,,,,,,,,,,,,,,,,,,
VT,2005-04-01,1605.625,,,,,,,,,,,,,,,,,,
VT,2005-05-01,29012.625,,,,,,,,,,,,,,,,,,
VT,2005-06-01,36315.975,,,,,,,,,,,,,,,,,,
VT,2005-07-01,42541.875,,,,,,,,,,,,,,,,,,
VT,2005-08-01,41211.05,,,,,,,,,,,,,,,,,,
VT,2005-09-01,35386.875,,,,,,,,,,,,,,,,,,
VT,2005-10-01,22379.3,,,,,,,,,,,,,,,,,,
VT,2005-11-01,17517.2,,,,,,,,,,,,,,,,,,
VT,2005-12-01,36007.875,,,,,,,,,,,,,,,,,,
VT,2006-01-01,53098.125,,,,,,,,,,,,,,,,,,
VT,2006-02-01,53925.5,,,,,,,,,,,,,,,,,,
VT,2006-03-01,48631.0,,,,,,,,,,,,,,,,,,
VT,2006-04-01,23243.85,,,,,,,,,,,,,,,,,,
VT,2006-05-01,34954.2,,,,,,,,,,,,,,,,,,
VT,2006-06-01,37047.675,,,,,,,,,,,,,,,,,,
VT,2006-07-01,38211.325,,,,,,,,,,,,,,,,,,
VT,2006-08-01,45988.975,,,,,,,,,,,,,,,,,,
VT,2006-09-01,18322.575,,,,,,,,,,,,,,,,,,
VT,2006-10-01,41488.925,,,,,,,,,,,,,,,,,,
VT,2006-11-01,28646.625,,,,,,,,,,,,,,,,,,
VT,2006-12-01,22006.15,,,,,,,,,,,,,,,,4.62,,
VT,2007-01-01,43059.775,,,,,,,,,,,,,,,,,,
VT,2007-02-01,52767.2,,,,,,,,,,,,,,,,,,
VT,2007-03-01,36322.875,,,,,,,,,,,,,,,,,,
VT,2007-04-01,23933.725,,,,,,,,,,,,,,,,,,
VT,2007-05-01,42571.275,,,,,,,,,,,,,,,,,,
VT,2007-06-01,33904.05,,,,,,,,,,,,,,,,,,
VT,2007-07-01,29902.875,,,,,,,,,,,,,,,,,,
VT,2007-08-01,45307.325,,,,,,,,,,,,,,,,,,
VT,2007-09-01,35969.8,,,,,,,,,,,,,,,,,,
VT,2007-10-01,43511.125,,,,,,,,,,,,,,,,,,
VT,2007-11-01,46967.925,,,,,,,,,,,,,,,,,,
VT,2007-12-01,36596.55,,,,,,,,,,,,,,,,,,
VT,2008-01-01,33860.975,,,,,,,,,,,,,,,,,,
VT,2008-02-01,47264.65,,,,,,,,,,,,,,,,,,
VT,2008-03-01,58926.225,,,,,,,,,,,,,,,,,,
VT,2008-04-01,24447.85,,,,,,,,,,,,,,,,,,
VT,2008-05-01,34934.7,,,,,,,,,,,,,,,,,,
VT,2008-06-01,36403.8,,,,,,,,,,,,,,,,,,
VT,2008-07-01,29214.925,,,,,,,,,,,,,,,,,,
VT,2008-08-01,17851.225,,,,,,,,,,,,,,,,,,
VT,2008-09-01,35729.2,,,,,,,,,,,,,,,,,,
VT,2008-10-01,44957.925,,,,,,,,,,,,,,,,,,
VT,2008-11-01,43147.125,,,,,,,,,,,,,,,,,,
VT,2008-12-01,33236.05,,,,,,,,,,,,,,,,,,
VT,2009-01-01,62123.9,,,,,,,,,,,,,,,,,,
VT,2009-02-01,30417.375,,,,,,,,,,,,,,,,,,
VT,2009-03-01,31120.0,,,,,,,,,,,,,,,,,,
VT,2009-04-01,15067.95,,,,,,,,,,,,,,,,,,
VT,2009-05-01,32945.725,,,,,,,,,,,,,,,,,,
VT,2009-06-01,29387.075,,,,,,,,,,,,,,,,,,
VT,2009-07-01,28318.0,,,,,,,,,,,,,,,,,,
VT,2009-08-01,35543.425,,,,,,,,,,,,,,,,,,
VT,2009-09-01,37274.65,,,,,,,,,,,,,,,,,,
VT,2009-10-01,42990.65,,,,,,,,,,,,,,,,,,
VT,2009-11-01,14731.025,,,,,,,,,,,,,,,,,,
VT,2009-12-01,30634.6,,,,,,,,,,,,,,,,,,
VT,2010-01-01,50904.7,,,,,,,,,,,,,,,,,,
VT,2010-02-01,38807.475,,,,,,,,,,,,,,,,,,
VT,2010-03-01,35980.450000000004,,,,,,,,,,,,,,,,,,
VT,2010-04-01,16567.7,,,,,,,,,,,,,,,,,,
VT,2010-05-01,47262.675,,,,,,,,,,,,,,,,,,
VT,2010-06-01,39817.925,,,,,,,,,,,,,,,,,,
VT,2010-07-01,40232.55,,,,,,,,,,,,,,,,,,
VT,2010-08-01,31468.975,,,,,,,,,,,,,,,,,,
VT,2010-09-01,34935.525,,,,,,,,,,,,,,,,,,
VT,2010-10-01,34709.575,,,,,,,,,,,,,,,,,,
VT,2010-11-01,37160.55,,,,,,,,,,,,,,,,,,
VT,2010-12-01,40554.6,,,,,,,,,,,,,,,,3.86,,
VT,2011-01-01,46173.275,,,,,,,,,,,,,,,,,,
VT,2011-02-01,42348.525,,,,,,,,,,,,,,,,,,
VT,2011-03-01,44379.175,,,,,,,,,,,,,,,,,,
VT,2011-04-01,2100.8,,,,,,,,,,,,,,,,,,
VT,2011-05-01,13206.275,,,,,,,,,,,,,,,,,,
VT,2011-06-01,26734.675,,,,,,,,,,,,,,,,,,
VT,2011-07-01,41510.375,,,,,,,,,,,,,,,,,,
VT,2011-08-01,47337.075,,,,,,,,,,,,,,,,,,
VT,2011-09-01,29034.6,,,,,,,,,,,,,,,,,,
VT,2011-10-01,27230.575,,,,,,,,,,,,,,,,,,
VT,2011-11-01,35360.775,,,,,,,,,,,,,,,,,,
VT,2011-12-01,35042.5,,,,,,,,,,,,,,,,,,
VT,2012-01-01,32148.6,,,,,,,,,,,,,,,,,,
VT,2012-02-01,22463.0,,,,,,,,,,,,,,,,,,
VT,2012-03-01,25551.675,,,,,,,,,,,,,,,,,,
VT,2012-04-01,33535.125,,,,,,,,,,,,,,,,,,
VT,2012-05-01,39898.35,,,,,,,,,,,,,,,,,,
VT,2012-06-01,27268.65,,,,,,,,,,,,,,,,,,
VT,2012-07-01,33744.5,,,,,,,,,,,,,,,,,,
VT,2012-08-01,40873.575,,,,,,,,,,,,,,,,,,
VT,2012-09-01,24162.2,,,,,,,,,,,,,,,,,,
VT,2012-10-01,3547.6000000000004,,,,,,,,,,,,,,,,,,
VT,2012-11-01,44756.375,,,,,,,,,,,,,,,,,,
VT,2012-12-01,55408.0,,,,,,,,,,,,,,,,3.56,,
VT,2013-01-01,50656.15,,,,,,,,,,,,,,,,,,
VT,2013-02-01,38498.85,,,,,,,,,,,,,,,,,,
VT,2013-03-01,58401.575,,,,,,,,,,,,,,,,,,
VT,2013-04-01,17193.025,,,,,,,,,,,,,,,,,,
VT,2013-05-01,46827.15,,,,,,,,,,,,,,,,,,
VT,2013-06-01,45320.625,,,,,,,,,,,,,,,,,,
VT,2013-07-01,45024.1,,,,,,,,,,,,,,,,,,
VT,2013-08-01,52187.6,,,,,,,,,,,,,,,,,,
VT,2013-09-01,42034.8,,,,,,,,,,,,,,,,,,
VT,2013-10-01,46544.825,,,,,,,,,,,,,,,,,,
VT,2013-11-01,51507.65,,,,,,,,,,,,,,,,,,
VT,2013-12-01,51898.65,,,,,,,,,,,,,,,,,,
VT,2014-01-01,52541.9,,,,,,,,,,,,,,,,,,
VT,2014-02-01,50864.55,,,,,,,,,,,,,,,,,,
VT,2014-03-01,54560.4,,,,,,,,,,,,,,,,,,
VT,2014-04-01,17259.199999999997,,,,,,,,,,,,,,,,,,
VT,2014-05-01,20138.025,,,,,,,,,,,,,,,,,,
VT,2014-06-01,44240.75,,,,,,,,,,,,,,,,,,
VT,2014-07-01,40610.425,,,,,,,,,,,,,,,,,,
VT,2014-08-01,39327.6,,,,,,,,,,,,,,,,,,
VT,2014-09-01,41844.625,,,,,,,,,,,,,,,,,,
VT,2014-10-01,48353.2,,,,,,,,,,,,,,,,,,
VT,2014-11-01,41042.6,,,,,,,,,,,,,,,,,,
VT,2014-12-01,37243.75,,,,,,,,,,,,,,,,,,
VT,2015-01-01,42594.425,,,,,,,,,,,,,,,,,,
VT,2015-02-01,52054.9,,,,,,,,,,,,,,,,,,
VT,2015-03-01,55044.2,,,,,,,,,,,,,,,,,,
VT,2015-04-01,14945.5,,,,,,,,,,,,,,,,,,
VT,2015-05-01,26488.1,,,,,,,,,,,,,,,,,,
VT,2015-06-01,28894.4,,,,,,,,,,,,,,,,,,
VT,2015-07-01,42582.95,,,,,,,,,,,,,,,,,,
VT,2015-08-01,51185.2,,,,,,,,,,,,,,,,,,
VT,2015-09-01,23987.55,,,,,,,,,,,,,,,,,,
VT,2015-10-01,49936.6,,,,,,,,,,,,,,,,,,
VT,2015-11-01,39404.45,,,,,,,,,,,,,,,,,,
VT,2015-12-01,47198.125,,,,,,,,,,,,,,,,,,
VT,2016-01-01,54340.7,,,,,,,,,,,,,,,,,,
VT,2016-02-01,51054.0,,,,,,,,,,,,,,,,,,
VT,2016-03-01,48052.8,,,,,,,,,,,,,,,,,,
VT,2016-04-01,20643.025,,,,,,,,,,,,,,,,,,
VT,2016-05-01,38897.225,,,,,,,,,,,,,,,,,,
VT,2016-06-01,53698.8,,,,,,,,,,,,,,,,,,
VT,2016-07-01,43936.925,,,,,,,,,,,,,,,,,,
VT,2016-08-01,38067.15,,,,,,,,,,,,,,,,,,
VT,2016-09-01,37471.55,,,,,,,,,,,,,,,,,,
VT,2016-10-01,33109.575,,,,,,,,,,,,,,,,,,
VT,2016-11-01,41611.0,,,,,,,,,,,,,,,,,,
VT,2016-12-01,38749.975,,,,,,,,,,,,,,,,4.04,,
VT,2017-01-01,39536.95,,,,,,,,,,,,,,,,,,
VT,2017-02-01,40490.3,,,,,,,,,,,,,,,,,,
VT,2017-03-01,40119.55,,,,,,,,,,,,,,,,,,
VT,2017-04-01,24351.0,,,,,,,,,,,,,,,,,,
VT,2017-05-01,21248.6,,,,,,,,,,,,,,,,,,
VT,2017-06-01,34366.925,,,,,,,,,,,,,,,,,,
VT,2017-07-01,49314.175,,,,,,,,,,,,,,,,,,
VT,2017-08-01,38826.55,,,,,,,,,,,,,,,,,,
VT,2017-09-01,25835.275,,,,,,,,,,,,,,,,,,
VT,2017-10-01,40488.8,,,,,,,,,,,,,,,,,,
VT,2017-11-01,18093.6,,,,,,,,,,,,,,,,,,
VT,2017-12-01,47847.7,,,,,,,,,,,,,,,,,,
VT,2018-01-01,63744.1,,,,,,,,,,,,,,,,,,
VT,2018-02-01,47063.0,,,,,,,,,,,,,,,,,,
VT,2018-03-01,50226.05,,,,,,,,,,,,,,,,,,
VT,2018-04-01,28561.675,,,,,,,,,,,,,,,,,,
VT,2018-05-01,160.8,,,,,,,,,,,,,,,,,,
VT,2018-06-01,21336.325,,,,,,,,,,,,,,,,,,
VT,2018-07-01,37734.075,,,,,,,,,,,,,,,,,,
VT,2018-08-01,44032.75,,,,,,,,,,,,,,,,,,
VT,2018-09-01,29934.025,,,,,,,,,,,,,,,,,,
VT,2018-10-01,39135.475,,,,,,,,,,,,,,,,,,
VT,2018-11-01,27161.225,,,,,,,,,,,,,,,,,,
VT,2018-12-01,36038.55,,,,,,,,,,,,,,,,2.74,,
VT,2019-01-01,50726.75,,,,,,,,,,,,,,,,,,
VT,2019-02-01,47924.475,,,,,,,,,,,,,,,,,,
VT,2019-03-01,23440.375,,,,,,,,,,,,,,,,,,
VT,2019-04-01,20580.9,,,,,,,,,,,,,,,,,,
VT,2019-05-01,21275.8,,,,,,,,,,,,,,,,,,
VT,2019-06-01,2062.9,,,,,,,,,,,,,,,,,,
VT,2019-07-01,48466.35,,,,,,,,,,,,,,,,,,
VT,2019-08-01,48638.55,,,,,,,,,,,,,,,,,,
VT,2019-09-01,32892.15,,,,,,,,,,,,,,,,,,
VT,2019-10-01,28222.625,,,,,,,,,,,,,,,,,,
VT,2019-11-01,29873.95,,,,,,,,,,,,,,,,,,
VT,2019-12-01,50506.275,,,,,,,,,,,,,,,,,,
VT,2020-01-01,43306.600000000006,,,,,,,,,,,,,,,,,,
VT,2020-02-01,43925.375,,,,,,,,,,,,,,,,,,
VT,2020-03-01,21873.6,,,,,,,,,,,,,,,,,,
VT,2020-04-01,8164.75,,,,,,,,,,,,,,,,,,
VT,2020-05-01,25034.3,,,,,,,,,,,,,,,,,,
VT,2020-06-01,32289.775,,,,,,,,,,,,,,,,,,
VT,2020-07-01,44481.25,,,,,,,,,,,,,,,,,,
VT,2020-08-01,33775.075,,,,,,,,,,,,,,,,,,
VT,2020-09-01,127.825,,,,,,,,,,,,,,,,,,
VT,2020-10-01,52749.175,,,,,,,,,,,,,,,,,,
VT,2020-11-01,29790.65,,,,,,,,,,,,,,,,,,
VT,2020-12-01,49871.0,,,,,,,,,,,,,,,,,,
VT,2021-01-01,37538.6,,,,,,,,,,,,,,,,,,
VT,2021-02-01,55205.4,,,,,,,,,,,,,,,,,,
VT,2021-03-01,60601.6,,,,,,,,,,,,,,,,,,
VT,2021-04-01,29137.725,,,,,,,,,,,,,,,,,,
VT,2021-05-01,26419.35,,,,,,,,,,,,,,,,,,
VT,2021-06-01,31346.475,,,,,,,,,,,,,,,,,,
VT,2021-07-01,43892.225,,,,,,,,,,,,,,,,,,
VT,2021-08-01,46751.925,,,,,,,,,,,,,,,,,,
VT,2021-09-01,18387.775,,,,,,,,,,,,,,,,,,
VT,2021-10-01,46888.35,,,,,,,,,,,,,,,,,,
VT,2021-11-01,9734.25,,,,,,,,,,,,,,,,,,
VT,2021-12-01,50718.65,,,,,,,,,,,,,,,,,,
VT,2022-01-01,61481.65,,,,,,,,,,,,,,,,,,
VT,2022-02-01,57433.3,,,,,,,,,,,,,,,,,,
VT,2022-03-01,43354.625,,,,,,,,,,,,,,,,,,
VT,2022-04-01,14.8,,,,,,,,,,,,,,,,,,
VT,2022-05-01,6816.45,,,,,,,,,,,,,,,,,,
VT,2022-06-01,22012.1,,,,,,,,,,,,,,,,,,
VT,2022-07-01,54419.775,,,,,,,,,,,,,,,,,,
VT,2022-08-01,40547.425,,,,,,,,,,,,,,,,,,
VT,2022-09-01,1856.0,,,,,,,,,,,,,,,,,,
VT,2022-10-01,162.4,,,,,,,,,,,,,,,,,,
VT,2022-11-01,33760.275,,,,,,,,,,,,,,,,,,
VT,2022-12-01,57625.55,,,,,,,,,,,,,,,,,,
VT,2023-01-01,51768.075,,,,,,,,,,,,,,,,,,
VT,2023-02-01,52720.5,,,,,,,,,,,,,,,,,,
VT,2023-03-01,41085.1,,,,,,,,,,,,,,,,,,
VT,2023-04-01,8.175,,,,,,,,,,,,,,,,,,
VT,2023-05-01,2672.725,,,,,,,,,,,,,,,,,,
VT,2023-06-01,24201.7,,,,,,,,,,,,,,,,,,
VT,2023-07-01,63979.2,,,,,,,,,,,,,,,,,,
VT,2023-08-01,31080.5,,,,,,,,,,,,,,,,,,
VT,2023-09-01,7211.55,,,,,,,,,,,,,,,,,,
VT,2023-10-01,507.7,,,,,,,,,,,,,,,,,,
VT,2023-11-01,25479.975,,,,,,,,,,,,,,,,,,
VT,2023-12-01,30740.7,,,,,,,,,,,,,,,,,,
VT,2024-01-01,57512.05,,,,,,,,,,,,,,,,,,
VT,2024-02-01,50395.225,,,,,,,,,,,,,,,,,,
VT,2024-03-01,24732.6,,,,,,,,,,,,,,,,,,
VT,2024-04-01,34579.0,,,,,,,,,,,,,,,,,,
VT,2024-05-01,30.9,,,,,,,,,,,,,,,,,,
VT,2024-06-01,44258.8,,,,,,,,,,,,,,,,,,
VT,2024-07-01,35826.675,,,,,,,,,,,,,,,,,,
VT,2024-08-01,47452.7,,,,,,,,,,,,,,,,,,
VT,2024-09-01,59263.4,,,,,,,,,,,,,,,,,,
VT,2024-10-01,156.3,,,,,,,,,,,,,,,,,,
VT,2024-11-01,40844.375,,,,,,,,,,,,,,,,,,
VT,2024-12-01,70271.1,,,,,,,,,,,,,,,,,,
WA,1990-01-01,704090.0579079627,,,,,,,,,,,,,,,,,,
WA,1990-02-01,549333.4520257536,,,,,,,,,,,,,,,,,,
WA,1990-03-01,575417.4924196352,,,,,,,,,,,,,,,,,,
WA,1990-04-01,392652.7494727607,,,,,,,,,,,,,,,,,,
WA,1990-05-01,206689.8156351148,,,,,,,,,,,,,,,,,,
WA,1990-06-01,268535.649846812,,,,,,,,,,,,,,,,,,
WA,1990-07-01,707025.0545184104,,,,,,,,,,,,,,,,,,
