state,date,monthly_emissions
WI,2009-05,3170788.68
WI,2009-06,3521258.275
WI,2009-07,3838644.193
WI,2009-08,3997311.73
WI,2009-09,3739542.857
WI,2009-10,4110659.58
WI,2009-11,3987837.114
WI,2009-12,4913033.473
WI,2010-01,4627007.257999999
WI,2010-02,3786312.505
WI,2010-03,3617624.641
WI,2010-04,3594094.607
WI,2010-05,4170696.243
WI,2010-06,4451560.708
WI,2010-07,5120170.351
WI,2010-08,5033105.07
WI,2010-09,3611568.538
WI,2010-10,3722034.416
WI,2010-11,3752318.559
WI,2010-12,4746417.864
WI,2011-01,4649000.654
WI,2011-02,3639624.4359999998
WI,2011-03,4337348.76
WI,2011-04,3487218.744
WI,2011-05,3339844.145
WI,2011-06,4221179.129
WI,2011-07,5484600.885
WI,2011-08,5020767.712
WI,2011-09,3851366.53
WI,2011-10,3816024.8989999997
WI,2011-11,3251201.352
WI,2011-12,4118262.662
WI,2012-01,3523696.384
WI,2012-02,3048823.269
WI,2012-03,2807343.816
WI,2012-04,2848306.207
WI,2012-05,2852527.2229999998
WI,2012-06,3869879.031
WI,2012-07,5352949.243
WI,2012-08,4825259.73
WI,2012-09,3731616.6829999997
WI,2012-10,3448756.262
WI,2012-11,3832019.87
WI,2012-12,3510893.16
WI,2013-01,4017745.164
WI,2013-02,3835707.1920000003
WI,2013-03,4137858.728
WI,2013-04,3849052.481
WI,2013-05,3626216.8510000003
WI,2013-06,4374308.667
WI,2013-07,5380572.3379999995
WI,2013-08,4833559.814
WI,2013-09,4113846.407
WI,2013-10,3718070.99
WI,2013-11,3750777.608
WI,2013-12,4967245.916999999
WI,2014-01,5316539.574
WI,2014-02,3917110.383
WI,2014-03,3726875.75
WI,2014-04,3021636.3129999996
WI,2014-05,3382345.778
WI,2014-06,4340933.361
WI,2014-07,4093633.962
WI,2014-08,4843862.044
WI,2014-09,3707929.242
WI,2014-10,3222105.3559999997
WI,2014-11,3425308.16
WI,2014-12,3939259.793
WI,2015-01,4718522.171
WI,2015-02,3999117.782
WI,2015-03,3874707.9930000002
WI,2015-04,3324358.6520000002
WI,2015-05,3376428.35
WI,2015-06,4296868.944
WI,2015-07,5059282.174
WI,2015-08,4918216.5479999995
WI,2015-09,4507270.245999999
WI,2015-10,3877760.122
WI,2015-11,3353963.233
WI,2015-12,3916391.8959999997
WI,2016-01,4211386.193
WI,2016-02,3447612.864
WI,2016-03,2833747.252
WI,2016-04,2547024.87
WI,2016-05,3153649.405
WI,2016-06,4345782.666999999
WI,2016-07,5043916.529
WI,2016-08,5162538.612
WI,2016-09,4151052.4499999997
WI,2016-10,3365410.1319999998
WI,2016-11,3431338.1210000003
WI,2016-12,3775914.907
WI,2017-01,4342838.037
WI,2017-02,3772051.908
WI,2017-03,3404476.021
WI,2017-04,2831691.385
WI,2017-05,2900086.046
WI,2017-06,4327344.659
WI,2017-07,5155924.605
WI,2017-08,4568344.038
WI,2017-09,4008639.936
WI,2017-10,4054694.967
WI,2017-11,4227164.738
WI,2017-12,4680208.691
WI,2018-01,4485064.7
WI,2018-02,3831889.348
WI,2018-03,3601400.464
WI,2018-04,3190634.494
WI,2018-05,3357875.008
WI,2018-06,3714385.166
WI,2018-07,4604511.704
WI,2018-08,4719989.522
WI,2018-09,3798440.171
WI,2018-10,3574167.3449999997
WI,2018-11,3625481.3589999997
WI,2018-12,3834101.552
WI,2019-01,3818274.0220000003
WI,2019-02,3428559.151
WI,2019-03,3124691.6
WI,2019-04,2652814.236
WI,2019-05,2991964.539
WI,2019-06,3178080.577
WI,2019-07,3962013.414
WI,2019-08,3890448.35
WI,2019-09,2999947.932
WI,2019-10,2744306.802
WI,2019-11,2968274.729
WI,2019-12,3072532.244
WI,2020-01,3196303.041
WI,2020-02,3047558.008
WI,2020-03,2947586.968
WI,2020-04,2135140.703
WI,2020-05,2267412.693
WI,2020-06,3408584.963
WI,2020-07,4371168.887
WI,2020-08,4017247.599
WI,2020-09,2911910.407
WI,2020-10,2636805.444
WI,2020-11,2341311.825
WI,2020-12,3057079.877
WI,2021-01,3687182.884
WI,2021-02,3786060.442
WI,2021-03,3297753.434
WI,2021-04,2695000.363
WI,2021-05,3036537.909
WI,2021-06,3906156.083
WI,2021-07,4591302.249
WI,2021-08,4624245.328
WI,2021-09,3374225.663
WI,2021-10,2846341.803
WI,2021-11,2375630.107
WI,2021-12,2558938.156
WI,2022-01,3734837.516
WI,2022-02,3347510.372
WI,2022-03,2801097.819
WI,2022-04,2533557.151
WI,2022-05,2555953.8789999997
WI,2022-06,3010204.494
WI,2022-07,4158349.015
WI,2022-08,3928747.531
WI,2022-09,2621104.218
WI,2022-10,1884013.205
WI,2022-11,2031847.985
WI,2022-12,3047886.127
WI,2023-01,2938811.173
WI,2023-02,2321880.77
WI,2023-03,2572215.318
WI,2023-04,1707527.4139999999
WI,2023-05,2122370.265
WI,2023-06,3220786.448
WI,2023-07,4392691.6729999995
WI,2023-08,4286934.082
WI,2023-09,3570947.6840000004
WI,2023-10,2944230.92
WI,2023-11,2503249.7569999998
WI,2023-12,2948662.829
WI,2024-01,3974744.0489999996
WI,2024-02,2291262.9560000002
WI,2024-03,2439325.042
WI,2024-04,1839562.7989999999
WI,2024-05,2537190.2199999997
WI,2024-06,3109362.041
WI,2024-07,3572152.602
WI,2024-08,3663251.37
WI,2024-09,3200805.4760000003
WI,2024-10,2452874.188
WI,2024-11,2756620.8710000003
WI,2024-12,3629104.207
WV,1990-01,6728877.975472776
WV,1990-02,5962823.457114812
WV,1990-03,5706095.048635024
WV,1990-04,5068768.957982789
WV,1990-05,5496954.398127982
WV,1990-06,6201487.389967486
WV,1990-07,6915210.999988029
WV,1990-08,6859813.728293778
WV,1990-09,5584027.114825564
WV,1990-10,5105993.807483572
WV,1990-11,5222030.809507472
WV,1990-12,6149478.312600719
WV,1991-01,6255075.214674032
WV,1991-02,5542961.152220212
WV,1991-03,5304309.84800009
WV,1991-04,4711860.014932075
WV,1991-05,5109895.488854948
WV,1991-06,5764819.960845509
WV,1991-07,6428287.90891058
WV,1991-08,6376791.344045184
WV,1991-09,5190837.124901054
WV,1991-10,4746463.73851438
WV,1991-11,4854330.187867517
WV,1991-12,5716473.016234424
WV,1992-01,6431882.544875884
WV,1992-02,5699639.709887678
WV,1992-03,5454242.63547292
WV,1992-04,4845046.485267494
WV,1992-05,5254332.917341092
WV,1992-06,5927769.628337965
WV,1992-07,6609991.307180996
WV,1992-08,6557039.129099782
WV,1992-09,5337562.467453829
WV,1992-10,4880628.325302703
WV,1992-11,4991543.751410547
WV,1992-12,5878056.098369114
WV,1993-01,6415900.863551834
WV,1993-02,5685477.475911887
WV,1993-03,5440690.15421164
WV,1993-04,4833007.709934221
WV,1993-05,5241277.163653189
WV,1993-06,5913040.546377667
WV,1993-07,6593567.068415898
WV,1993-08,6540746.463762773
WV,1993-09,5324299.908349726
WV,1993-10,4868501.137654001
WV,1993-11,4979140.965601957
WV,1993-12,5863450.5425752085
WV,1994-01,7003419.72901934
WV,1994-02,6206109.784192227
WV,1994-03,5938906.721883647
WV,1994-04,5275577.392185254
WV,1994-05,5721233.023053042
WV,1994-06,6454511.330785636
WV,1994-07,7197355.238745429
WV,1994-08,7139697.7292867135
WV,1994-09,5811858.352298415
WV,1994-10,5314321.035085874
WV,1994-11,5435092.407702916
WV,1994-12,6400380.255761509
WV,1995-01,6974315.318430435
WV,1995-02,6180318.788606097
WV,1995-03,5914226.153479801
WV,1995-04,5253653.449817573
WV,1995-05,5697457.050539532
WV,1995-06,6427688.042279375
WV,1995-07,7167444.882072862
WV,1995-08,7110026.982389621
WV,1995-09,5787705.764232193
WV,1995-10,5292236.084106068
WV,1995-11,5412505.561969971
WV,1995-12,6373781.922076475
WV,1996-01,7462222.350128173
WV,1996-02,6612679.652349376
WV,1996-03,6327971.789514918
WV,1996-04,5621186.94138416
WV,1996-05,6096038.019542765
WV,1996-06,6877354.28910077
WV,1996-07,7668862.81309585
WV,1996-08,7607428.089434671
WV,1996-09,6192600.325323235
WV,1996-10,5662468.727877752
WV,1996-11,5791151.981326671
WV,1996-12,6819677.0209216615
WV,1997-01,8667519.718
WV,1997-02,7107531.06
WV,1997-03,7568042.461
WV,1997-04,7313054.507
WV,1997-05,6821380.237
WV,1997-06,7144196.268
WV,1997-07,8107126.455
WV,1997-08,7844464.47
WV,1997-09,7060486.768
WV,1997-10,7472178.328
WV,1997-11,7615225.491
WV,1997-12,8370986.612
WV,1998-01,7886766.227
WV,1998-02,7274179.941
WV,1998-03,7611080.645
WV,1998-04,7040011.717
WV,1998-05,7352171.115999999
WV,1998-06,7889040.684
WV,1998-07,7660743.211999999
WV,1998-08,8516040.929
WV,1998-09,7797475.81
WV,1998-10,7898440.544
WV,1998-11,7594451.894
WV,1998-12,8101626.207
WV,1999-01,8502425.048
WV,1999-02,7734876.754
WV,1999-03,8735001.301
WV,1999-04,7117638.109999999
WV,1999-05,6629264.239
WV,1999-06,8115829.687
WV,1999-07,8818607.966
WV,1999-08,8545177.95
WV,1999-09,7360471.031
WV,1999-10,7714406.917
WV,1999-11,6938907.211
WV,1999-12,7914385.844
WV,2000-01,8311151.227
WV,2000-02,7820297.084
WV,2000-03,7642590.522
WV,2000-04,6833011.301
WV,2000-05,6311327.257999999
WV,2000-06,7835210.477
WV,2000-07,8030387.066
WV,2000-08,8454626.844
WV,2000-09,7619312.559
WV,2000-10,7320357.581
WV,2000-11,7127192.978
WV,2000-12,8406139.449000001
WV,2001-01,8527334.483
WV,2001-02,7228737.718
WV,2001-03,6872923.568
WV,2001-04,6165244.348
WV,2001-05,6754535.159
WV,2001-06,7254320.817
WV,2001-07,8009920.743
WV,2001-08,8246481.797
WV,2001-09,5833102.356
WV,2001-10,5189778.085
WV,2001-11,4647698.437
WV,2001-12,6164857.726
WV,2002-01,8115377.45
WV,2002-02,7729868.871
WV,2002-03,7652918.740999999
WV,2002-04,6735830.828
WV,2002-05,7306139.308
WV,2002-06,7820336.169
WV,2002-07,8724525.310999999
WV,2002-08,8174584.6450000005
WV,2002-09,6870599.215
WV,2002-10,7576318.297
WV,2002-11,7490786.751999999
WV,2002-12,8122458.532
WV,2003-01,8354634.037
WV,2003-02,7917498.593
WV,2003-03,7265732.555
WV,2003-04,6968890.665
WV,2003-05,7480461.663
WV,2003-06,7836174.445
WV,2003-07,8452060.198
WV,2003-08,8500087.549999999
WV,2003-09,7134625.675
WV,2003-10,7253527.355
WV,2003-11,7186587.284
WV,2003-12,7920621.242
WV,2004-01,8844891.366
WV,2004-02,7360979.087
WV,2004-03,7498686.132
WV,2004-04,5743393.6450000005
WV,2004-05,6351995.765
WV,2004-06,7370969.283
WV,2004-07,8290881.7
WV,2004-08,7971095.365999999
WV,2004-09,7034543.325
WV,2004-10,6330711.4059999995
WV,2004-11,6898980.823
WV,2004-12,7682573.415
WV,2005-01,7788862.452
WV,2005-02,7017713.126
WV,2005-03,7162166.607
WV,2005-04,6085940.541999999
WV,2005-05,6399423.265
WV,2005-06,7460430.598
WV,2005-07,8131990.123
WV,2005-08,8667911.061
WV,2005-09,7816441.994
WV,2005-10,7306412.004
WV,2005-11,7137043.566
WV,2005-12,7514578.693
WV,2006-01,7621901.987000001
WV,2006-02,7771520.924
WV,2006-03,7913136.394
WV,2006-04,6152669.092
WV,2006-05,7203118.419
WV,2006-06,7299718.856
WV,2006-07,8342773.181
WV,2006-08,8640672.315
WV,2006-09,6697188.396
WV,2006-10,6731151.765000001
WV,2006-11,6427677.927
WV,2006-12,6859033.9459999995
WV,2007-01,6961952.203
WV,2007-02,7588017.749
WV,2007-03,7408844.7809999995
WV,2007-04,6920339.443
WV,2007-05,7714673.539
WV,2007-06,7592863.282
WV,2007-07,8218665.918
WV,2007-08,8560761.936
WV,2007-09,7863461.781
WV,2007-10,7286357.268999999
WV,2007-11,6915619.258
WV,2007-12,7820883.1729999995
WV,2008-01,9005528.398
WV,2008-02,7850838.654
WV,2008-03,7718237.433
WV,2008-04,6240788.633
WV,2008-05,6951743.591
WV,2008-06,7921280.666
WV,2008-07,8679214.881
WV,2008-08,8224451.956
WV,2008-09,6320599.83
WV,2008-10,6106098.24
WV,2008-11,6173101.118
WV,2008-12,7069181.393
WV,2009-01,7399071.953
WV,2009-02,5738416.775
WV,2009-03,5773352.087
WV,2009-04,6067506.522
WV,2009-05,5583255.086
WV,2009-06,5819585.813
WV,2009-07,5547759.1280000005
WV,2009-08,6724387.012
WV,2009-09,4287417.647
WV,2009-10,5217925.757
WV,2009-11,4777935.705
WV,2009-12,6925681.596
WV,2010-01,7993485.325
WV,2010-02,7070773.0139999995
WV,2010-03,6428922.49
WV,2010-04,6564161.933
WV,2010-05,6588175.809
WV,2010-06,6675134.614
WV,2010-07,8269660.986
WV,2010-08,7535461.048
WV,2010-09,5237060.627
WV,2010-10,4600154.322
WV,2010-11,4702624.174
WV,2010-12,7469006.6219999995
WV,2011-01,7316655.437
WV,2011-02,6313909.509000001
WV,2011-03,6521484.7020000005
WV,2011-04,5964382.401
WV,2011-05,5732937.932
WV,2011-06,7264068.6899999995
WV,2011-07,8345916.992
WV,2011-08,7576503.282000001
WV,2011-09,6888783.89
WV,2011-10,4790682.664
WV,2011-11,5521181.816
WV,2011-12,6516096.767
WV,2012-01,5824531.079
WV,2012-02,5102863.54
WV,2012-03,5064889.826
WV,2012-04,4696966.718
WV,2012-05,5798089.874
WV,2012-06,6103018.774
WV,2012-07,7133881.807
WV,2012-08,7419825.773
WV,2012-09,6213169.747
WV,2012-10,5463338.503
WV,2012-11,6977202.489
WV,2012-12,6740819.36
WV,2013-01,7541347.158
WV,2013-02,6195085.951
WV,2013-03,5514234.715
WV,2013-04,4425213.93
WV,2013-05,4660478.514
WV,2013-06,6420621.309
WV,2013-07,6605292.806
WV,2013-08,6515439.548
WV,2013-09,6830862.751
WV,2013-10,6484064.232
WV,2013-11,6369912.066
WV,2013-12,6495701.455
WV,2014-01,7628964.736
WV,2014-02,7309020.867
WV,2014-03,7388734.219
WV,2014-04,5323969.87
WV,2014-05,5615829.771
WV,2014-06,6836601.223
WV,2014-07,7393084.67
WV,2014-08,6666494.8780000005
WV,2014-09,6542892.015000001
WV,2014-10,5295048.347
WV,2014-11,6361547.431
WV,2014-12,6762954.699
WV,2015-01,7631681.005
WV,2015-02,7574145.998
WV,2015-03,5916103.145
WV,2015-04,4101002.699
WV,2015-05,5287349.3209999995
WV,2015-06,6160323.399
WV,2015-07,7019926.463
WV,2015-08,6826493.78
WV,2015-09,6207769.766
WV,2015-10,3736442.047
WV,2015-11,5120698.43
WV,2015-12,5581535.219
WV,2016-01,7010776.757
WV,2016-02,6531909.855
WV,2016-03,5209509.607
WV,2016-04,5605014.723
WV,2016-05,5233590.94
WV,2016-06,6622865.751
WV,2016-07,7771243.86
WV,2016-08,7684449.557
WV,2016-09,5821653.308
WV,2016-10,5187373.575
WV,2016-11,5297845.719
WV,2016-12,7212373.449
WV,2017-01,6880134.6559999995
WV,2017-02,5338864.881
WV,2017-03,5492127.8
WV,2017-04,4665448.688
WV,2017-05,5836583.181
WV,2017-06,6899887.0200000005
WV,2017-07,7747500.485
WV,2017-08,6907114.553
WV,2017-09,5680103.81
WV,2017-10,5404352.984
WV,2017-11,4898382.867
WV,2017-12,6425842.802
WV,2018-01,6998245.801
WV,2018-02,5121865.236
WV,2018-03,4441208.126
WV,2018-04,4097369.515
WV,2018-05,5209486.227
WV,2018-06,6261003.225
WV,2018-07,7140765.522
WV,2018-08,7221444.866
WV,2018-09,4967556.981
WV,2018-10,4539481.649
WV,2018-11,4082406.887
WV,2018-12,5193954.031
WV,2019-01,6505414.123
WV,2019-02,4577070.038000001
WV,2019-03,4381122.535
WV,2019-04,3833189.076
WV,2019-05,5467623.118
WV,2019-06,5424631.568
WV,2019-07,7065230.024
WV,2019-08,6095643.507
WV,2019-09,5077573.13
WV,2019-10,4099494.487
WV,2019-11,4757837.877
WV,2019-12,4383227.619
WV,2020-01,3884460.028
WV,2020-02,4663651.042
WV,2020-03,3580556.205
WV,2020-04,3090638.594
WV,2020-05,4612156.532
WV,2020-06,4921465.276
WV,2020-07,6559433.511
WV,2020-08,6185313.847
WV,2020-09,4303056.547
WV,2020-10,3755331.0130000003
WV,2020-11,3717807.592
WV,2020-12,4999669.882999999
WV,2021-01,6117649.531
WV,2021-02,6510101.191000001
WV,2021-03,4270742.99
WV,2021-04,3892125.3940000003
WV,2021-05,5291751.4459999995
WV,2021-06,6983866.859
WV,2021-07,7022989.819
WV,2021-08,7286571.437
WV,2021-09,4692834.366
WV,2021-10,3222527.543
WV,2021-11,3374157.991
WV,2021-12,5494779.633
WV,2022-01,6756234.261
WV,2022-02,4666771.074
WV,2022-03,3124240.018
WV,2022-04,4124575.282
WV,2022-05,4332106.074
WV,2022-06,4657029.03
WV,2022-07,6305215.73
WV,2022-08,6221162.601
WV,2022-09,3934411.7879999997
WV,2022-10,2805638.339
WV,2022-11,3337353.278
WV,2022-12,5337625.659
WV,2023-01,4487745.159
WV,2023-02,3882630.549
WV,2023-03,4601263.145
WV,2023-04,3988500.29
WV,2023-05,3689428.988
WV,2023-06,4387177.5709999995
WV,2023-07,5975076.845
WV,2023-08,5393469.637
WV,2023-09,4091421.604
WV,2023-10,3119870.303
WV,2023-11,3332218.2399999998
WV,2023-12,4374094.319
WV,2024-01,5292154.629
WV,2024-02,3080093.807
WV,2024-03,3418125.3419999997
WV,2024-04,3640880.492
WV,2024-05,4112458.119
WV,2024-06,5732207.878
WV,2024-07,5011415.717999999
WV,2024-08,5391172.623
WV,2024-09,3338980.776
WV,2024-10,2542017.154
WV,2024-11,2923639.755
WV,2024-12,4107220.226
WY,1990-01,3623877.8529532487
WY,1990-02,3219184.681993193
WY,1990-03,3282606.6215945524
WY,1990-04,2740670.998370624
WY,1990-05,2701381.744052364
WY,1990-06,3030759.211063978
WY,1990-07,3620101.312327096
WY,1990-08,3695580.8255762914
WY,1990-09,3387222.82312736
WY,1990-10,3376040.5093151005
WY,1990-11,3374225.31156396
WY,1990-12,3560880.108062234
WY,1991-01,3539943.466433427
WY,1991-02,3144623.5896106483
WY,1991-03,3206576.583014497
WY,1991-04,2677192.9926995886
WY,1991-05,2638813.735790688
WY,1991-06,2960562.332087319
WY,1991-07,3536254.396090072
WY,1991-08,3609985.691850584
WY,1991-09,3308769.718138337
WY,1991-10,3297846.403301151
WY,1991-11,3296073.248222484
WY,1991-12,3478404.842761205
WY,1992-01,3878508.755622768
WY,1992-02,3445379.9166829623
WY,1992-03,3513258.183562733
WY,1992-04,2933243.5845759152
WY,1992-05,2891193.680285935
WY,1992-06,3243714.7755177496
WY,1992-07,3874466.857281034
WY,1992-08,3955249.92031076
WY,1992-09,3625225.217245814
WY,1992-10,3613257.180852528
WY,1992-11,3611314.438669524
WY,1992-12,3811084.48939228
WY,1993-01,3689166.882671185
WY,1993-02,3277182.62036159
WY,1993-03,3341747.191438794
WY,1993-04,2790047.8696451024
WY,1993-05,2750050.7666087374
WY,1993-06,3085362.4113450823
WY,1993-07,3685322.3025902887
WY,1993-08,3762161.680708993
WY,1993-09,3448248.1944378773
WY,1993-10,3436864.416214171
WY,1993-11,3435016.515236065
WY,1993-12,3625034.148742115
WY,1994-01,3874245.367976122
WY,1994-02,3441592.638865555
WY,1994-03,3509396.291664831
WY,1994-04,2930019.264289167
WY,1994-05,2888015.5826723296
WY,1994-06,3240149.174825696
WY,1994-07,3870207.9126253785
WY,1994-08,3950902.1761874016
WY,1994-09,3621240.247407829
WY,1994-10,3609285.3666838296
WY,1994-11,3607344.760028562
WY,1994-12,3806895.216773301
WY,1995-01,3643299.443992883
WY,1995-02,3236437.385012357
WY,1995-03,3300199.2243078724
WY,1995-04,2755359.1841937643
WY,1995-05,2715859.365430292
WY,1995-06,3047002.078049387
WY,1995-07,3639502.663604088
WY,1995-08,3715386.6971759
WY,1995-09,3405376.099562238
WY,1995-10,3394133.8559359647
WY,1995-11,3392308.929924157
WY,1995-12,3579964.072811099
WY,1996-01,3717010.043420917
WY,1996-02,3301916.42216751
WY,1996-03,3366968.2798837884
WY,1996-04,2811105.131028119
WY,1996-05,2770806.158815112
WY,1996-06,3108648.4930872177
WY,1996-07,3713136.447232966
WY,1996-08,3790555.753347587
WY,1996-09,3474273.075348981
WY,1996-10,3462803.3806088623
WY,1996-11,3460941.533012016
WY,1996-12,3652393.282046925
WY,1997-01,4585560.675
WY,1997-02,3955630.125
WY,1997-03,4352865.775
WY,1997-04,3992012.5
WY,1997-05,3332173.875
WY,1997-06,3702198.35
WY,1997-07,4310237.125
WY,1997-08,4711029.6
WY,1997-09,4289549.725
WY,1997-10,4330001.0
WY,1997-11,4637833.375
WY,1997-12,4564686.025
WY,1998-01,4993587.125
WY,1998-02,4568818.225
WY,1998-03,4954734.6
WY,1998-04,4448702.5
WY,1998-05,3786232.85
WY,1998-06,3877321.7
WY,1998-07,4616868.475
WY,1998-08,4760262.85
WY,1998-09,4510062.125
WY,1998-10,4708247.2
WY,1998-11,4739037.975
WY,1998-12,4905801.875
WY,1999-01,4831591.975000001
WY,1999-02,4244198.2
WY,1999-03,4404209.475
WY,1999-04,3842776.425
WY,1999-05,3416162.15
WY,1999-06,4127487.625
WY,1999-07,4755860.6
WY,1999-08,4888415.925
WY,1999-09,4625998.425
WY,1999-10,4292233.925
WY,1999-11,4414527.85
WY,1999-12,4759195.6
WY,2000-01,4743863.174000001
WY,2000-02,4301636.291
WY,2000-03,4278329.575
WY,2000-04,3734277.776
WY,2000-05,3783205.709
WY,2000-06,3729659.9359999998
WY,2000-07,4196468.418
WY,2000-08,4446002.4350000005
WY,2000-09,4381152.836
WY,2000-10,4580172.211999999
WY,2000-11,4524141.308999999
WY,2000-12,4479365.273
WY,2001-01,4527295.131
WY,2001-02,4283698.113
WY,2001-03,4704494.151
WY,2001-04,3974890.756
WY,2001-05,3912837.823
WY,2001-06,4109739.602
WY,2001-07,4636365.715
WY,2001-08,4377615.623
WY,2001-09,3948318.026
WY,2001-10,4019864.003
WY,2001-11,4391827.823
WY,2001-12,4303542.608
WY,2002-01,4299144.388
WY,2002-02,3859143.592
WY,2002-03,4426040.388
WY,2002-04,3442743.478
WY,2002-05,3584529.68
WY,2002-06,3415948.025
WY,2002-07,4251734.288000001
WY,2002-08,4150274.46
WY,2002-09,4101281.6999999997
WY,2002-10,4090186.636
WY,2002-11,4129798.809
WY,2002-12,4513573.568
WY,2003-01,4544681.263
WY,2003-02,3934576.368
WY,2003-03,4204218.617000001
WY,2003-04,3358493.691
WY,2003-05,3505434.782
WY,2003-06,3786281.703
WY,2003-07,4320619.928
WY,2003-08,4178191.52
WY,2003-09,3956376.462
WY,2003-10,4009894.209
WY,2003-11,4208366.908
WY,2003-12,4352648.739
WY,2004-01,4363784.525
WY,2004-02,4121427.027
WY,2004-03,4192194.2229999998
WY,2004-04,3770935.771
WY,2004-05,3369437.417
WY,2004-06,4179520.89
WY,2004-07,4314408.625
WY,2004-08,4503913.88
WY,2004-09,4460669.615
WY,2004-10,4199424.5879999995
WY,2004-11,4339307.847
WY,2004-12,4353845.802999999
WY,2005-01,4334194.353
WY,2005-02,3940256.445
WY,2005-03,4279568.877
WY,2005-04,3539965.891
WY,2005-05,3262833.6149999998
WY,2005-06,4184716.077
WY,2005-07,4345221.454
WY,2005-08,4604569.226
WY,2005-09,4157189.503
WY,2005-10,4540179.865999999
WY,2005-11,4385104.572
WY,2005-12,4481228.676
WY,2006-01,4636550.465
WY,2006-02,4030543.883
WY,2006-03,4488134.788
WY,2006-04,3432553.861
WY,2006-05,3080763.227
WY,2006-06,3672006.242
WY,2006-07,4398682.591
WY,2006-08,4528775.461
WY,2006-09,4296045.499
WY,2006-10,4275365.983
WY,2006-11,4426567.166
WY,2006-12,4285052.576
WY,2007-01,4333015.097
WY,2007-02,3752221.376
WY,2007-03,3896371.354
WY,2007-04,3256636.382
WY,2007-05,3805336.5020000003
WY,2007-06,4339550.551
WY,2007-07,4469214.136
WY,2007-08,4556234.563
WY,2007-09,4337926.938
WY,2007-10,4304750.738
WY,2007-11,4341543.358
WY,2007-12,4573574.488
WY,2008-01,4630700.732000001
WY,2008-02,4296617.822
WY,2008-03,4350708.124
WY,2008-04,3620429.223
WY,2008-05,3625044.525
WY,2008-06,3926579.3540000003
WY,2008-07,4563139.907000001
WY,2008-08,4553857.535
WY,2008-09,4396232.154
WY,2008-10,4084662.954
WY,2008-11,4040847.979
WY,2008-12,4630755.258
WY,2009-01,4632455.458
WY,2009-02,4150263.801
WY,2009-03,4135284.38
WY,2009-04,2851445.485
WY,2009-05,2941062.871
WY,2009-06,3263715.197
WY,2009-07,4442478.339
WY,2009-08,4135450.7789999996
WY,2009-09,4016859.5250000004
WY,2009-10,4479087.218
WY,2009-11,4374976.721
WY,2009-12,4255885.886
WY,2010-01,4489212.592
WY,2010-02,4127310.834
WY,2010-03,4108146.026
WY,2010-04,3452887.095
WY,2010-05,3563097.958
WY,2010-06,3401574.438
WY,2010-07,4493840.153
WY,2010-08,4366756.033
WY,2010-09,4026409.253
WY,2010-10,4246905.682
WY,2010-11,4424366.714
WY,2010-12,4681957.882
WY,2011-01,4223842.383
WY,2011-02,3672955.7260000003
WY,2011-03,3859546.3479999998
WY,2011-04,3271977.554
WY,2011-05,3152211.1440000003
WY,2011-06,3632833.791
WY,2011-07,3999061.791
WY,2011-08,4566369.939
WY,2011-09,4455076.152
